store_name,c1,c2,location,new_address,X,Y
밤이면밤마다노래연습장,오락,노래방,서대문구,서울특별시 서대문구 신촌로1길 3,37.55868285,126.9279357
영상노래,오락,노래방,관악구,서울특별시 관악구 신림로 387,37.48865479,126.9280553
플러스노래연습장,오락,노래방,관악구,서울특별시 관악구 신원로 2,37.47956397,126.92814
오딧세이노래연습장,오락,노래방,동작구,서울특별시 동작구 대방동길 4,37.50018908,126.9281506
빅스타노래연습장,오락,노래방,은평구,서울특별시 은평구 통일로 747,37.61184645,126.928215
C.C노래방,오락,노래방,관악구,서울특별시 관악구 남부순환로176길 10,37.48345815,126.9283218
씨씨노래연습장,오락,노래방,관악구,서울특별시 관악구 남부순환로176길 10,37.48345815,126.9283218
야누스노래방,오락,노래방,서대문구,서울특별시 서대문구 신촌로 11,37.55850626,126.9283344
팡팡노래연습장,오락,노래방,은평구,서울특별시 은평구 통일로 745,37.61172166,126.928364
준노래방,오락,노래방,관악구,서울특별시 관악구 신림로 375-1,37.48779308,126.9284182
고향노래연습장,오락,노래방,은평구,서울특별시 은평구 불광로 21,37.61037991,126.9284512
타임노래방,오락,노래방,관악구,서울특별시 관악구 신림로 375,37.48762262,126.9284998
쇼노래방,오락,노래방,관악구,서울특별시 관악구 신림로 373,37.48739749,126.9285143
힐링노래방,오락,노래방,관악구,서울특별시 관악구 신림로65길 15-2,37.48501002,126.9285484
코쿤노래연습장,오락,노래방,관악구,서울특별시 관악구 남부순환로176길 11,37.48344229,126.9285595
끌리오노래연습장,오락,노래방,동작구,서울특별시 동작구 국사봉길 12,37.49851796,126.9286834
올리브노래클럽,오락,노래방,관악구,서울특별시 관악구 남부순환로 1603,37.48439042,126.9287834
코인노래,오락,노래방,관악구,서울특별시 관악구 남부순환로 1600-10,37.48348939,126.9287849
럭셔리노래방,오락,노래방,관악구,서울특별시 관악구 남부순환로 1604,37.48392317,126.9289257
K2노래방,오락,노래방,관악구,서울특별시 관악구 신림로59길 15-8,37.48269882,126.929045
수노래방,오락,노래방,관악구,서울특별시 관악구 신림로 359,37.48633009,126.9290497
팡팡노래방,오락,노래방,은평구,서울특별시 은평구 은평로 191-2,37.60165437,126.9290521
오케이,오락,노래방,관악구,서울특별시 관악구 신림로 372,37.48751953,126.9290553
바나나노래빠,오락,노래방,관악구,서울특별시 관악구 남부순환로 1605,37.48436596,126.9290664
아라아라노래방,오락,노래방,관악구,서울특별시 관악구 신림로59길 10,37.48314151,126.9291743
OK노래방,오락,노래방,관악구,서울특별시 관악구 신원로 34,37.48180823,126.9292047
궁전노래연습장,오락,노래방,동작구,서울특별시 동작구 국사봉1길 11,37.49900048,126.9292306
찢어진마이크노래연습장,오락,노래방,서대문구,서울특별시 서대문구 연희로 81-9,37.56566872,126.9292392
아카펠라노래방,오락,노래방,관악구,서울특별시 관악구 신림로59길 8,37.48317017,126.9293548
락스타노래방,오락,노래방,관악구,서울특별시 관악구 신원로 38,37.48190876,126.9293615
전국노래방,오락,노래방,관악구,서울특별시 관악구 신원로 39,37.48244062,126.9293879
123노래연습장,오락,노래방,관악구,서울특별시 관악구 신림로 329,37.48369333,126.9294152
보물섬노래방,오락,노래방,영등포구,서울특별시 영등포구 여의대방로67길 21,37.52054652,126.9294545
궁전로래방,오락,노래방,관악구,서울특별시 관악구 신림로70길 11,37.48780333,126.9295488
은하수노래방,오락,노래방,은평구,서울특별시 은평구 통일로65길 12-8,37.60963332,126.9295832
sbs노래연습실,오락,노래방,관악구,서울특별시 관악구 신림로 309,37.48201043,126.9296428
가자노래방,오락,노래방,관악구,서울특별시 관악구 신림로68길 7,37.48654325,126.9297025
샛별노래연습장,오락,노래방,관악구,서울특별시 관악구 신림로 305,37.48160552,126.9297051
슈노래연습장,오락,노래방,관악구,서울특별시 관악구 신림로 303,37.48147058,126.9297296
럭키노래연습장,오락,노래방,은평구,서울특별시 은평구 진흥로 184,37.60821203,126.9298415
비젼21,오락,노래방,관악구,서울특별시 관악구 신림로 354,37.48597761,126.9299254
유유노래방,오락,노래방,관악구,서울특별시 관악구 원신길 142,37.46679486,126.9299954
딩가딩가노래집,오락,노래방,관악구,서울특별시 관악구 남부순환로 1615,37.48454625,126.9300702
동전노래방,오락,노래방,관악구,서울특별시 관악구 신림로 322,37.4829605,126.9300815
청개구리,오락,노래방,관악구,서울특별시 관악구 신림로 310,37.48192504,126.9301641
팡팡노래연습장,오락,노래방,서대문구,서울특별시 서대문구 증가로 27,37.57053474,126.9302789
미래,오락,노래방,은평구,서울특별시 은평구 불광로 40-1,37.61094632,126.9303006
스타노래연습장,오락,노래방,영등포구,서울특별시 영등포구 여의대방로67길 18,37.52035642,126.9303509
명문노래연습장,오락,노래방,서대문구,서울특별시 서대문구 연희맛로 28,37.56723819,126.9304166
오디션노래방,오락,노래방,관악구,서울특별시 관악구 원신길 240,37.46279818,126.9304367
썸노래방,오락,노래방,은평구,서울특별시 은평구 불광로 40-6,37.61047908,126.9304432
사랑노래연습장,오락,노래방,동작구,서울특별시 동작구 국사봉1길 37,37.49914781,126.9305744
짱노래연습실,오락,노래방,관악구,서울특별시 관악구 남부순환로 1622,37.4841567,126.9308333
앵콜노래방,오락,노래방,관악구,서울특별시 관악구 신림로66길 24,37.48541073,126.9310077
산울림노래연습장,오락,노래방,은평구,서울특별시 은평구 통일로66길 8,37.61047571,126.9310662
땡땡이노래연습장,오락,노래방,마포구,서울특별시 마포구 와우산로32길 20,37.55457727,126.9312654
열정노래연습장,오락,노래방,은평구,서울특별시 은평구 통일로66길 4-17,37.60974823,126.9313258
연희노래연습장,오락,노래방,서대문구,서울특별시 서대문구 연희로 102,37.56697621,126.9313373
007노래연습장,오락,노래방,관악구,서울특별시 관악구 신림로 269,37.47872969,126.9315325
5030노래연습장,오락,노래방,동작구,서울특별시 동작구 상도로 101,37.50049019,126.9315504
명성노래연습장,오락,노래방,동작구,서울특별시 동작구 성대로2길 9,37.49911269,126.9316719
초원노래방,오락,노래방,동작구,서울특별시 동작구 성대로2길 7,37.49937416,126.9316908
음치교정노래지도,오락,노래방,관악구,서울특별시 관악구 남부순환로 1631,37.48479574,126.9317514
씨에프노래연습장,오락,노래방,은평구,서울특별시 은평구 불광로 78,37.61381986,126.9322077
원노래방,오락,노래방,동작구,서울특별시 동작구 등용로 108,37.51085847,126.9322397
웰빙노래방,오락,노래방,관악구,서울특별시 관악구 신림로29길 8,37.47560373,126.9326058
VIP,오락,노래방,관악구,서울특별시 관악구 신림로64길 52,37.48513685,126.9326059
청춘노래방,오락,노래방,관악구,서울특별시 관악구 신림로 262-1,37.47855091,126.9326883
로하스노래연습장,오락,노래방,관악구,서울특별시 관악구 신림로 255,37.47775829,126.9327221
파크노래연습장,오락,노래방,동작구,서울특별시 동작구 성대로1길 4,37.50021253,126.9327306
앵콜노래연습장,오락,노래방,은평구,서울특별시 은평구 통일로 677,37.60681546,126.9328288
빅스타노래방,오락,노래방,마포구,서울특별시 마포구 서강로11길 7,37.55320448,126.9329034
휠노래방,오락,노래방,동작구,서울특별시 동작구 성대로 23,37.49962866,126.9329312
에스비에스,오락,노래방,은평구,서울특별시 은평구 불광로 98,37.61552147,126.9330555
아싸,오락,노래방,관악구,서울특별시 관악구 원신길 11,37.47155391,126.9331495
코코노래연습장,오락,노래방,마포구,서울특별시 마포구 신촌로12다길 15,37.55489453,126.9334678
세하노래연습장,오락,노래방,관악구,서울특별시 관악구 호암로 605,37.47136879,126.9336044
FM노래연습장,오락,노래방,마포구,서울특별시 마포구 신촌로14길 12,37.55558977,126.9336276
여울목노래연습장,오락,노래방,마포구,서울특별시 마포구 신촌로12길 65,37.55377021,126.9336875
월드컵노래연습장,오락,노래방,관악구,서울특별시 관악구 신림로 160,37.47313606,126.9337375
특급노래방,오락,노래방,관악구,서울특별시 관악구 남부순환로 1647,37.48498499,126.9337501
웰빙노래방,오락,노래방,관악구,서울특별시 관악구 신림로29길 3-20,37.4746142,126.9337844
신바람,오락,노래방,마포구,서울특별시 마포구 신촌로14안길 17,37.55425998,126.9340427
ING노래연습장,오락,노래방,마포구,서울특별시 마포구 신촌로12가길 34,37.55531692,126.9343446
무지개노래방,오락,노래방,마포구,서울특별시 마포구 신촌로16길 16,37.55500364,126.9345754
월드노래연습장,오락,노래방,동작구,서울특별시 동작구 상도로 136,37.50215243,126.9350215
도레미노래방,오락,노래방,동작구,서울특별시 동작구 국사봉1나길 5,37.49467377,126.9350259
엘비스노래연습장,오락,노래방,서대문구,서울특별시 서대문구 연세로5다길 8,37.55644101,126.9350982
킹노래연습장,오락,노래방,관악구,서울특별시 관악구 봉천로 309,37.48654724,126.93513
열린노래연습장,오락,노래방,동작구,서울특별시 동작구 상도로 140,37.5022891,126.9351892
현대노래연습장,오락,노래방,서대문구,서울특별시 서대문구 연세로5다길 6,37.55639699,126.935212
럭키서울노래연습장,오락,노래방,관악구,서울특별시 관악구 신림로 127,37.47079776,126.9352291
나성노래방,오락,노래방,마포구,서울특별시 마포구 서강로 133,37.55440605,126.9352516
ABC노래방,오락,노래방,관악구,서울특별시 관악구 은천로 1,37.48652236,126.9353678
서울노래클럽,오락,노래방,마포구,서울특별시 마포구 서강로 137-7,37.55490319,126.9354256
용가리노래방,오락,노래방,서대문구,서울특별시 서대문구 모래내로 350-1,37.58107845,126.935438
전국노래자랑,오락,노래방,관악구,서울특별시 관악구 호암로22길 49,37.46880852,126.9354608
오렌지노래연습장,오락,노래방,서대문구,서울특별시 서대문구 연세로9길 24,37.55862492,126.9354746
앵콜노래연습장,오락,노래방,관악구,서울특별시 관악구 은천로 3,37.48650658,126.9356168
오페라노래연습장,오락,노래방,은평구,서울특별시 은평구 불광로2길 33,37.61264333,126.9356224
럭셔리노래연습장,오락,노래방,서대문구,서울특별시 서대문구 연세로7길 20,37.55777109,126.9357131
아이비노래연습장,오락,노래방,서대문구,서울특별시 서대문구 연세로7안길 19,37.55803256,126.935732
코쿤노래방,오락,노래방,서대문구,서울특별시 서대문구 연세로5가길 15,37.55718559,126.9357327
MC노래연습장,오락,노래방,서대문구,서울특별시 서대문구 연세로7길 18,37.55778132,126.9358487
필노래연습장,오락,노래방,서대문구,서울특별시 서대문구 모래내로 359,37.58185712,126.9358571
디지털노래방,오락,노래방,동작구,서울특별시 동작구 상도로 148,37.50270094,126.9358959
에코노래연습장,오락,노래방,서대문구,서울특별시 서대문구 연세로7안길 14,37.55815243,126.9360359
질러노래방,오락,노래방,서대문구,서울특별시 서대문구 연세로9길 10-3,37.55875676,126.9361065
콜노래방,오락,노래방,서대문구,서울특별시 서대문구 연세로5가길 8-3,37.55738736,126.936126
싼타노래연습장,오락,노래방,서대문구,서울특별시 서대문구 연세로5가길 8-3,37.55738736,126.936126
코코노래연습장,오락,노래방,서대문구,서울특별시 서대문구 연세로5가길 3,37.55720758,126.9361738
